,geno,dcc,passed,age_group,animal
6490,e4,0.5277455559067277,,Young,caf101
6491,e4,0.16074888157199008,True,Young,caf101
6492,e4,0.07968352213445229,True,Young,caf101
6493,e4,0.15611045884746,True,Young,caf101
6494,e4,0.9914936638744491,False,Young,caf101
6495,e4,0.33100370435052673,True,Young,caf101
6496,e4,0.28350766669329275,True,Young,caf101
6497,e4,0.06284525866582946,True,Young,caf101
6498,e4,0.3389177623804487,True,Young,caf101
6499,e4,0.019709271835627762,True,Young,caf101
6500,e4,0.2847613674038434,True,Young,caf101
6501,e4,0.09041452258111216,True,Young,caf101
6502,e4,0.40185268446560873,True,Young,caf101
6503,e4,0.7969890000849964,,Young,caf101
6504,e4,0.017748591120563262,True,Young,caf101
6505,e4,0.22544646590032147,False,Young,caf101
6506,e4,0.08067817018132906,True,Young,caf101
6507,e4,0.08185882815248924,True,Young,caf101
6508,e4,0.7294438521556031,True,Young,caf101
6509,e4,0.010958579126689738,,Young,caf101
6510,e4,0.39568468778358645,,Young,caf101
6511,e4,0.15558694683454988,,Young,caf101
6512,e4,0.13944744337253123,True,Young,caf101
6513,e4,0.5477616363173015,True,Young,caf101
6514,e4,0.046470117220482,True,Young,caf101
6515,e4,0.08955965057154214,True,Young,caf101
6516,e4,0.07247998778122056,True,Young,caf101
6517,e4,0.07303115812070415,True,Young,caf101
6518,e4,0.06478922090821149,True,Young,caf101
6519,e4,0.4364867952747835,False,Young,caf101
6520,e4,0.7682787332406487,False,Young,caf101
6521,e4,0.2056967561835037,True,Young,caf101
6522,e4,0.04660889394577339,True,Young,caf101
6523,e4,0.4695048482709723,False,Young,caf101
6524,e4,0.2760790511083062,True,Young,caf101
6525,e4,0.11979359985330262,True,Young,caf101
6526,e4,0.13780021482898386,True,Young,caf101
6527,e4,0.06646715471201436,True,Young,caf101
6528,e4,0.47235479747136067,True,Young,caf101
6529,e4,0.00030602847471739025,True,Young,caf101
6530,e4,0.03883231682808508,True,Young,caf101
6531,e4,0.022753175522781666,True,Young,caf101
6532,e4,0.05407094827880066,True,Young,caf101
6533,e4,0.008274821761236728,True,Young,caf101
6534,e4,0.30598964137525364,True,Young,caf101
6535,e4,0.13910981740900086,True,Young,caf101
6536,e4,0.18556350912715658,True,Young,caf101
6537,e4,0.1082667024493118,False,Young,caf101
6538,e4,0.139001310147588,False,Young,caf101
6539,e4,0.6491595506174648,,Young,caf101
6540,e4,0.024463305697029814,True,Young,caf101
6541,e4,0.12248483554462752,True,Young,caf101
6542,e4,0.06017548018275898,True,Young,caf101
6543,e4,0.05362708871427424,True,Young,caf101
6544,e4,0.10030693147443448,True,Young,caf101
6545,e4,0.16718701971187278,True,Young,caf101
6546,e4,0.07260731982989332,True,Young,caf101
6547,e4,0.007970704578649013,True,Young,caf101
6548,e4,0.3233017293874698,True,Young,caf101
6549,e4,0.30078811041023434,True,Young,caf101
6550,e4,0.06490284172702143,True,Young,caf101
6551,e4,0.31122251403099277,True,Young,caf101
6552,e4,0.014567107983779914,True,Young,caf101
6553,e4,0.1280397189781768,True,Young,caf101
6554,e4,0.10272682948591116,True,Young,caf101
6555,e4,0.1564035780221218,True,Young,caf101
6556,e4,0.07134810491761434,,Young,caf101
6557,e4,0.11710386590342048,True,Young,caf101
6558,e4,0.26230366456915033,True,Young,caf101
6559,e4,0.21758288069907428,True,Young,caf101
6560,e4,0.04172105421122296,True,Young,caf101
6561,e4,0.12291056825460411,True,Young,caf101
6562,e4,0.07944737962523618,True,Young,caf101
6563,e4,0.3995597899547234,False,Young,caf101
6564,e4,0.0646043850406326,True,Young,caf101
6565,e4,0.009667920240117311,True,Young,caf101
6566,e4,0.12066071714086868,True,Young,caf101
6567,e4,0.21211953753325719,True,Young,caf101
6568,e4,0.19385127482868525,True,Young,caf101
6569,e4,0.053996001853664044,True,Young,caf101
6570,e4,0.021432514915340484,True,Young,caf101
6571,e4,0.19848306642801017,True,Young,caf101
6572,e4,0.036968316583775085,True,Young,caf101
6573,e4,0.10397838433009166,True,Young,caf101
6574,e4,0.1125995230199075,True,Young,caf101
6575,e4,0.046400611510769796,True,Young,caf101
6576,e4,0.39903845313278974,False,Young,caf101
6577,e4,0.16034592386544044,True,Young,caf101
6578,e4,0.2903735506055516,True,Young,caf101
6579,e4,0.027553224366330342,True,Young,caf101
6580,e4,0.14206099875168476,True,Young,caf101
6581,e4,0.01511440385040852,True,Young,caf101
6582,e4,0.1119873224896768,True,Young,caf101
6583,e4,0.22285217157926263,True,Young,caf101
6584,e4,0.03161439454589465,True,Young,caf101
6585,e4,0.23089982574144385,True,Young,caf101
6586,e4,0.4766288577820108,False,Young,caf101
6587,e4,0.34463639236690424,True,Young,caf101
6588,e4,0.836045199350623,True,Young,caf101
6589,e4,0.373815318641304,True,Young,caf101
6590,e4,0.027977409286622512,True,Young,caf101
6591,e4,0.03549122256990511,True,Young,caf101
6592,e4,0.2925813577473071,True,Young,caf101
6593,e4,0.8834232959714214,True,Young,caf101
6594,e4,0.15551237114096095,True,Young,caf101
6595,e4,0.27154024782540365,True,Young,caf101
6596,e4,0.23650487882303373,True,Young,caf101
6597,e4,0.2508097856691873,True,Young,caf101
6598,e4,0.06830783440463972,True,Young,caf101
6599,e4,0.2687406482296162,False,Young,caf101
6600,e4,0.4286826806909392,True,Young,caf101
6601,e4,0.24891723429778523,,Young,caf101
6602,e4,0.05174745179690299,True,Young,caf101
6603,e4,0.0365043882305911,True,Young,caf101
6604,e4,0.08599552250003706,True,Young,caf101
6605,e4,0.05895857364024448,True,Young,caf101
6606,e4,0.07277359522426563,False,Young,caf101
6607,e4,0.07442390161842383,True,Young,caf101
6608,e4,0.10526504266730208,False,Young,caf101
6609,e4,0.2357144145780774,False,Young,caf101
6610,e4,0.11493707362614658,False,Young,caf101
6611,e4,0.005228295092420732,True,Young,caf101
6612,e4,0.45564439082654995,False,Young,caf101
6613,e4,0.15675083654171695,True,Young,caf101
6614,e4,0.29893554807904277,False,Young,caf101
6615,e4,0.07842173257729312,True,Young,caf101
6616,e4,0.04819230295362176,True,Young,caf101
6617,e4,0.06644272028444509,True,Young,caf101
6618,e4,0.030373227491968136,True,Young,caf101
6619,e4,0.7803332275874886,False,Young,caf101
6620,e4,0.13593781149787132,False,Young,caf101
6621,e4,0.17612278242952084,True,Young,caf101
6622,e4,0.18311686795308102,False,Young,caf101
6623,e4,0.005896021268368745,False,Young,caf101
6624,e4,0.1977836408424266,True,Young,caf101
6625,e4,0.6757478510253618,True,Young,caf101
6626,e4,0.07279564049278608,True,Young,caf101
6627,e4,0.003841606993703728,True,Young,caf101
6628,e4,0.34282668174324415,True,Young,caf101
6629,e4,0.11040131412868215,True,Young,caf101
6630,e4,0.04468306185629389,True,Young,caf101
6631,e4,0.11733716474149514,True,Young,caf101
6632,e4,0.1588282682641855,True,Young,caf101
6633,e4,0.2573791131091425,True,Young,caf101
6634,e4,0.09422824742434388,True,Young,caf101
6635,e4,0.2931694738140378,False,Young,caf101
6636,e4,0.00386361943484137,True,Young,caf101
6637,e4,0.10790389321375482,False,Young,caf101
6638,e4,0.028665508235195203,True,Young,caf101
6639,e4,0.7115139199858869,True,Young,caf101
6640,e4,0.4427746144373499,True,Young,caf101
6641,e4,0.11483546894855223,True,Young,caf101
6642,e4,0.16464731777860608,True,Young,caf101
6643,e4,0.3224529360198627,True,Young,caf101
6644,e4,0.011395014846849572,True,Young,caf101
6645,e4,0.11647656770762227,True,Young,caf101
6646,e4,0.21782589645022088,True,Young,caf101
6647,e4,0.2760329686731424,False,Young,caf101
6648,e4,0.1738672218105919,False,Young,caf101
6649,e4,0.1083909669613139,True,Young,caf101
6650,e4,0.22385912699900534,True,Young,caf101
6651,e4,0.8320215664827246,,Young,caf101
6652,e4,0.14395552300838332,True,Young,caf101
6653,e4,0.2243962828529471,False,Young,caf101
6654,e4,0.04782753833607978,True,Young,caf101
6655,e4,0.038884273629185895,True,Young,caf101
6656,e4,0.23144838582668603,False,Young,caf101
6657,e4,0.1945186762644755,True,Young,caf101
6658,e4,0.5183337175705851,True,Young,caf101
6659,e4,0.31936093084623596,True,Young,caf101
6660,e4,0.12962368944802827,True,Young,caf101
6661,e4,0.07493525106139032,False,Young,caf101
6662,e4,0.08730990563547092,False,Young,caf101
6663,e4,0.015761225715205107,True,Young,caf101
6664,e4,0.10748409454108643,True,Young,caf101
6665,e4,0.18118118889411772,False,Young,caf101
6666,e4,0.22383520356637598,False,Young,caf101
6667,e4,0.13500875782825728,True,Young,caf101
6668,e4,0.2789251032281139,False,Young,caf101
6669,e4,0.08742147652462573,True,Young,caf101
6670,e4,0.30769044812489743,True,Young,caf101
6671,e4,0.6874710437462117,True,Young,caf101
6672,e4,1.1592073471494997,False,Young,caf101
6673,e4,0.25914139370305045,True,Young,caf101
6674,e4,0.14343563610648036,True,Young,caf101
6675,e4,0.054245238880494595,True,Young,caf101
6676,e4,0.02235593983935069,True,Young,caf101
6677,e4,0.008699857358989815,True,Young,caf101
6678,e4,0.062391847328394645,True,Young,caf101
6679,e4,0.017293696385831447,True,Young,caf101
6680,e4,0.023889250959790997,True,Young,caf101
6681,e4,0.09395380391613006,True,Young,caf101
6682,e4,0.07879402452433726,True,Young,caf101
6683,e4,0.12557740998123945,True,Young,caf101
6684,e4,0.12178186095856058,True,Young,caf101
6685,e4,0.15230752084493782,True,Young,caf101
6686,e4,0.2885176762627184,True,Young,caf101
6687,e4,0.15587260304927808,True,Young,caf101
6688,e4,0.0611771258476117,True,Young,caf101
6689,e4,0.11991654028831356,True,Young,caf101
6690,e4,0.07411386101415385,True,Young,caf101
6691,e4,0.11268268824365313,True,Young,caf101
6692,e4,0.1909541485410422,True,Young,caf101
6693,e4,0.8894665461468894,True,Young,caf101
6694,e4,0.0903393313558376,True,Young,caf101
6695,e4,0.05267393502740125,True,Young,caf101
6696,e4,0.17488351526993884,True,Young,caf101
6697,e4,0.08964367032725251,True,Young,caf101
6698,e4,0.17604427807199596,True,Young,caf101
6699,e4,0.3980291030537395,,Mid,caf103
6700,e4,0.04212160087963546,True,Mid,caf103
6701,e4,0.01119347045031649,True,Mid,caf103
6702,e4,0.14788267629458285,True,Mid,caf103
6703,e4,0.11550702780349176,True,Mid,caf103
6704,e4,0.1690062848963163,True,Mid,caf103
6705,e4,0.44761038603670866,,Mid,caf103
6706,e4,0.17776675626143779,True,Mid,caf103
6707,e4,0.09527567131885206,True,Mid,caf103
6708,e4,0.5559409807228968,True,Mid,caf103
6709,e4,0.08708607142726321,True,Mid,caf103
6710,e4,0.033593151479674566,True,Mid,caf103
6711,e4,0.014501161621169212,,Mid,caf103
6712,e4,0.2571909104026744,True,Mid,caf103
6713,e4,0.002153379323188931,True,Mid,caf103
6714,e4,0.4654842229467433,True,Mid,caf103
6715,e4,0.2111294287591694,True,Mid,caf103
6716,e4,0.04420642654847873,True,Mid,caf103
6717,e4,0.08019393491364779,True,Mid,caf103
6718,e4,0.15142862306288785,True,Mid,caf103
6719,e4,0.27598509578605745,True,Mid,caf103
6720,e4,0.11088097534408758,True,Mid,caf103
6721,e4,0.06792483160232554,True,Mid,caf103
6722,e4,0.5527299242141839,False,Mid,caf103
6723,e4,0.3905012510814172,True,Mid,caf103
6724,e4,0.13826482749663382,True,Mid,caf103
6725,e4,0.2657177126069177,,Mid,caf103
6726,e4,0.45414103771356773,True,Mid,caf103
6727,e4,0.12282461337833683,,Mid,caf103
6728,e4,0.40848830459248764,True,Mid,caf103
6729,e4,0.04389431867266902,True,Mid,caf103
6730,e4,0.029017183875319708,,Mid,caf103
6731,e4,0.083253143031216,True,Mid,caf103
6732,e4,0.1984636800672659,True,Mid,caf103
6733,e4,0.04062207401013662,True,Mid,caf103
6734,e4,0.0690839007777746,True,Mid,caf103
6735,e4,0.25164756649242004,True,Mid,caf103
6736,e4,0.028317490114102783,True,Mid,caf103
6737,e4,0.0578237709310081,True,Mid,caf103
6738,e4,0.39887237424218114,False,Mid,caf103
6739,e4,0.3702066521594307,,Mid,caf103
6740,e4,0.09986737077448171,True,Mid,caf103
6741,e4,0.05882606561482939,True,Mid,caf103
6742,e4,0.19612431019485554,False,Mid,caf103
6743,e4,0.069685249446376,True,Mid,caf103
6744,e4,0.09790643202422133,True,Mid,caf103
6745,e4,0.4922078921236883,,Mid,caf103
6746,e4,0.36333018164443653,,Mid,caf103
6747,e4,0.05117739187535175,False,Mid,caf103
6748,e4,0.08210308826846946,True,Mid,caf103
6749,e4,0.1607743358163234,True,Mid,caf103
6750,e4,0.5152814316322636,,Mid,caf103
6751,e4,0.061750389027715125,,Mid,caf103
6752,e4,0.18342040648601055,,Mid,caf103
6753,e4,0.09622459682965046,True,Mid,caf103
6754,e4,0.014180877598534813,True,Mid,caf103
6755,e4,0.04302424737308996,True,Mid,caf103
6756,e4,0.4030544810781471,True,Mid,caf103
6757,e4,0.25789187787862233,True,Mid,caf103
6758,e4,0.0830411119164074,True,Mid,caf103
6759,e4,0.4869578809823636,True,Mid,caf103
6760,e4,0.09126061951675024,True,Mid,caf103
6761,e4,0.006802070358940648,True,Mid,caf103
6762,e4,0.020913099540743607,True,Mid,caf103
6763,e4,0.012260011516191938,True,Mid,caf103
6764,e4,0.12317902046451956,False,Mid,caf103
6765,e4,0.05611107313993635,True,Mid,caf103
6766,e4,0.2725462120207751,True,Mid,caf103
6767,e4,0.14784853566105127,True,Mid,caf103
6768,e4,0.039742459867972535,True,Mid,caf103
6769,e4,0.24193766882023615,True,Mid,caf103
6770,e4,0.16062166588590254,True,Mid,caf103
6771,e4,0.18910214573928763,True,Mid,caf103
6772,e4,0.12300241351821195,True,Mid,caf103
6773,e4,0.025162375471611265,True,Mid,caf103
6774,e4,0.07394474389545946,False,Mid,caf103
6775,e4,0.11490122468483777,True,Mid,caf103
6776,e4,0.15600765969880181,False,Mid,caf103
6777,e4,0.04069397652615492,True,Mid,caf103
6778,e4,0.0737273192908392,True,Mid,caf103
6779,e4,0.052999571114708655,True,Mid,caf103
6780,e4,0.016298134572596767,True,Mid,caf103
6781,e4,0.054520263198333696,True,Mid,caf103
6782,e4,0.19664622200398174,True,Mid,caf103
6783,e4,0.1590129801148341,False,Mid,caf103
6784,e4,0.12645218888831145,False,Mid,caf103
6785,e4,0.22904912036126035,False,Mid,caf103
6786,e4,0.09416040621707289,True,Mid,caf103
6787,e4,0.1547470592939355,True,Mid,caf103
6788,e4,0.18479925208657821,False,Mid,caf103
6789,e4,0.19447333718713056,,Mid,caf103
6790,e4,0.14919764905596056,True,Mid,caf103
6791,e4,0.08599863189704982,True,Mid,caf103
6792,e4,0.006507096552983205,True,Mid,caf103
6793,e4,0.22650307486698074,True,Mid,caf103
6794,e4,0.05160709920835882,True,Mid,caf103
6795,e4,0.01242417069373225,False,Mid,caf103
6796,e4,0.02793984902502311,True,Mid,caf103
6797,e4,0.0761621077536605,True,Mid,caf103
6798,e4,0.1297280230553597,True,Mid,caf103
6799,e4,0.5989913172427204,,Mid,caf103
6800,e4,0.006628680176077317,True,Mid,caf103
6801,e4,0.005344454307158797,True,Mid,caf103
6802,e4,0.2219643048672173,True,Mid,caf103
6803,e4,0.008089238254983977,True,Mid,caf103
6804,e4,0.11995634488655349,True,Mid,caf103
6805,e4,0.01764892359929604,True,Mid,caf103
6806,e4,0.2438220363761059,True,Mid,caf103
6807,wt,0.21713585067734087,True,Old,caf104
6808,wt,0.2185782932089222,,Old,caf104
6809,wt,0.34487805052081155,True,Old,caf104
6810,wt,0.40804851768477035,,Old,caf104
6811,wt,0.007106833054481232,True,Old,caf104
6812,wt,0.1715746300075185,True,Old,caf104
6813,wt,0.29101463566679064,,Old,caf104
6814,wt,0.049910402102668616,True,Old,caf104
6815,wt,0.2423995206046219,,Old,caf104
6816,wt,0.004028644501619771,True,Old,caf104
6817,wt,0.040616253331107854,True,Old,caf104
6818,wt,0.03127276250254596,True,Old,caf104
6819,wt,7.820004405867387e-05,True,Old,caf104
6820,wt,0.045935428725094596,True,Old,caf104
6821,wt,0.16603516090100512,True,Old,caf104
6822,wt,0.07389543815570532,,Old,caf104
6823,wt,0.09648405054638287,,Old,caf104
6824,wt,0.006369823732036872,,Old,caf104
6825,wt,0.047867454679328736,True,Old,caf104
6826,wt,0.040963377391121325,,Old,caf104
6827,wt,0.04552714436110783,True,Old,caf104
6828,wt,0.46185625605398384,True,Old,caf104
6829,wt,0.0513639569153963,True,Old,caf104
6830,wt,0.052802582177246205,True,Old,caf104
6831,wt,0.06647493738457855,True,Old,caf104
6832,wt,0.01482492176682415,False,Old,caf104
6833,wt,0.0094024206026182,True,Old,caf104
6834,wt,0.05319872938410786,True,Old,caf104
6835,wt,0.029688867950818043,True,Old,caf104
6836,wt,0.021678370254671453,True,Old,caf104
6837,wt,0.3019438208318552,True,Old,caf104
6838,wt,0.09622596260955496,True,Old,caf104
6839,wt,0.3118854461466508,,Old,caf104
6840,wt,0.08263064419320743,True,Old,caf104
6841,wt,2.6272671465555835,,Old,caf104
6842,wt,0.26440578453900554,True,Old,caf104
6843,wt,0.07590839397426374,True,Old,caf104
6844,wt,0.09992387305459438,True,Old,caf104
6845,wt,0.17969225060993477,True,Old,caf104
6846,wt,0.05041212525509753,True,Old,caf104
6847,wt,0.11480026577043767,True,Old,caf104
6848,wt,0.8632116968953928,True,Old,caf104
6849,wt,0.09458051934312306,True,Old,caf104
6850,wt,0.02750784077711499,True,Old,caf104
6851,wt,0.16495849831251186,True,Old,caf104
6852,wt,0.017434797425785353,True,Old,caf104
6853,wt,0.028596799929110794,True,Old,caf104
6854,wt,0.030382860730495675,True,Old,caf104
6855,wt,0.019501866721032934,True,Old,caf104
6856,wt,0.02506931667093193,True,Old,caf104
6857,wt,0.012601933685977063,True,Old,caf104
6858,wt,0.6759877478576886,True,Old,caf104
6859,wt,0.24687897573289275,True,Old,caf104
6860,wt,0.2773255187392625,,Old,caf104
6861,wt,0.030912966962329813,False,Old,caf104
6862,wt,0.1597382237311542,True,Old,caf104
6863,wt,0.04606886191227444,True,Old,caf104
6864,wt,0.08552511411185804,,Old,caf104
6865,wt,0.4428150427354227,True,Old,caf104
6866,wt,0.018408822130886238,True,Old,caf104
6867,wt,0.5182821059219465,,Old,caf104
6868,wt,0.15090239628414004,True,Old,caf104
6869,wt,0.0692665341289036,,Old,caf104
6870,wt,0.41957678963260236,,Old,caf104
6871,wt,0.010637715991917762,,Old,caf104
6872,wt,0.20532582406797784,True,Young,kdr14
6873,wt,0.4527714460520482,,Young,kdr14
6874,wt,0.01899270202961212,True,Young,kdr14
6875,wt,0.05962983863782467,True,Young,kdr14
6876,wt,0.05758028827792794,True,Young,kdr14
6877,wt,0.05047903114720609,False,Young,kdr14
6878,wt,0.10783453964141576,False,Young,kdr14
6879,wt,0.07137186826893749,False,Young,kdr14
6880,wt,0.054766954437148296,True,Young,kdr14
6881,wt,0.3601168328984674,False,Young,kdr14
6882,wt,0.26194332961657096,False,Young,kdr14
6883,wt,0.1878428918519457,False,Young,kdr14
6884,wt,0.3569386043994929,False,Young,kdr14
6885,wt,0.2246199245800844,False,Young,kdr14
6886,wt,0.6959423815548458,True,Young,kdr14
6887,wt,0.029410065043129263,True,Young,kdr14
6888,wt,0.03186501186570667,False,Young,kdr14
6889,wt,0.1000158332075205,True,Young,kdr14
6890,wt,0.021252036758639292,True,Young,kdr14
6891,wt,0.33812744411245066,True,Young,kdr14
6892,wt,0.11734794382506708,True,Young,kdr14
6893,wt,0.07589455853539184,True,Young,kdr14
6894,wt,0.07317466758654856,True,Young,kdr14
6895,wt,0.23539875628210183,True,Young,kdr14
6896,wt,0.07741361529028778,True,Young,kdr14
6897,wt,0.054660437124187444,True,Young,kdr14
6898,wt,0.15700799608172877,True,Young,kdr14
6899,wt,0.35378498926583823,False,Young,kdr14
6900,wt,0.10621390456395696,True,Young,kdr14
6901,wt,0.5674285065457383,False,Young,kdr14
6902,wt,0.47790574922262974,False,Young,kdr14
6903,wt,0.3008754148928958,False,Young,kdr14
6904,wt,0.6314186603299985,False,Young,kdr14
6905,wt,0.14832342925795294,False,Young,kdr14
6906,wt,0.06684590562275239,True,Young,kdr14
6907,wt,0.20501748457097313,False,Young,kdr14
6908,wt,0.17126409541484033,True,Young,kdr14
6909,wt,0.21921093839920447,False,Young,kdr14
6910,wt,0.10925373294683682,False,Young,kdr14
6911,wt,0.011485592446736748,False,Young,kdr14
6912,wt,0.5318096232618483,False,Young,kdr14
6913,wt,0.1944398564234111,False,Young,kdr14
6914,wt,0.48792882508429036,False,Young,kdr14
6915,wt,0.4439937808780843,False,Young,kdr14
6916,wt,0.5203457322860245,False,Young,kdr14
6917,wt,0.0861615123935,False,Young,kdr14
6918,wt,0.025636153911847925,False,Young,kdr14
6919,wt,0.052987776354578964,True,Young,kdr14
6920,wt,0.1692620055336329,False,Young,kdr14
6921,wt,0.09725668589857905,False,Young,kdr14
6922,wt,0.22765255903468273,False,Young,kdr14
6923,wt,0.2794863270361092,False,Young,kdr14
6924,wt,0.3031572836613661,False,Young,kdr14
6925,wt,0.6652680033276768,False,Young,kdr14
6926,wt,0.18362388096340432,False,Young,kdr14
6927,wt,0.04597328428833625,True,Young,kdr14
6928,wt,0.11793358771962348,True,Young,kdr14
6929,wt,0.01545005697495272,True,Young,kdr14
6930,wt,0.776732506805081,False,Young,kdr14
6931,wt,0.4998932003920582,False,Young,kdr14
6932,wt,0.31925844391635994,True,Young,kdr14
6933,wt,0.015500422422138893,True,Young,kdr14
6934,wt,1.1226243203774589,True,Young,kdr14
6935,wt,0.21365023025367802,False,Young,kdr14
6936,wt,0.8466404117446651,False,Young,kdr14
6937,wt,0.04622722353762354,True,Young,kdr14
6938,wt,0.028595093544807382,True,Young,kdr14
6939,wt,0.055662177670634305,True,Young,kdr14
